blk_street,latitude,longitude,
21 BALAM RD,1.3312368,103.8869864,
93 JLN DUA,1.3086304,103.8868958,
61 CIRCUIT RD,1.3259021,103.8867935,
67 CIRCUIT RD,1.3258892,103.8879831,
57 CIRCUIT RD,1.3247267,103.8865333,
58 CIRCUIT RD,1.3250205,103.8863521,
47 CIRCUIT RD,1.3259032,103.8855366,
48 CIRCUIT RD,1.3255373,103.8855366,
49 CIRCUIT RD,1.3252436,103.8857179,
39 CIRCUIT RD,1.327512,103.8857179,
44 CIRCUIT RD,1.326704,103.8862615,
46 CIRCUIT RD,1.3261917,103.8862615,
38 CIRCUIT RD,1.3279669,103.8861483,
36 CIRCUIT RD,1.329042,103.8868958,
127 GEYLANG EAST AVE 1,1.3180641,103.8877159,
9 EUNOS CRES,1.3216943,103.9027684,
35 CIRCUIT RD,1.3291935,103.8859897,
6 HAIG RD,1.3131516,103.8972715,
123 GEYLANG EAST CTRL,1.3181828,103.8854926,
23 HAIG RD,1.3134092,103.8955041,
60 DAKOTA CRES,1.30745,103.8889584,
417 EUNOS RD 5,1.3180827,103.896954,
411 EUNOS RD 5,1.3185606,103.8997405,
62 DAKOTA CRES,1.307958,103.8888142,
13 EUNOS CRES,1.3227281,103.903388,
2 HOUGANG AVE 3,1.3631935,103.8931481,
1 HOUGANG AVE 3,1.3641651,103.8929442,
304 HOUGANG AVE 5,1.3678595,103.8952379,
303 HOUGANG AVE 5,1.3680911,103.8947792,
17 HOUGANG AVE 3,1.3634853,103.8910588,
20 HOUGANG AVE 3,1.3638665,103.8907921,
21 HOUGANG AVE 3,1.3643017,103.891517,
24 HOUGANG AVE 3,1.365526,103.8919475,
115 HOUGANG AVE 1,1.3527849,103.88785,
124 HOUGANG AVE 1,1.352906,103.8867146,
125 HOUGANG AVE 1,1.3524122,103.8864497,
113 HOUGANG AVE 1,1.3535533,103.888708,
114 HOUGANG AVE 1,1.3531119,103.8890705,
109 HOUGANG AVE 1,1.3552337,103.8893423,
110 HOUGANG AVE 1,1.3547196,103.8896142,
319 HOUGANG AVE 5,1.3657345,103.896954,
318 HOUGANG AVE 5,1.3657206,103.8962064,
308 HOUGANG AVE 5,1.3669122,103.8959572,
327 HOUGANG AVE 5,1.3683017,103.8963197,
244 HOUGANG ST 22,1.3581474,103.8919701,
252 HOUGANG AVE 3,1.3601941,103.8926044,
248 HOUGANG AVE 3,1.3593154,103.8926044,
410 HOUGANG AVE 10,1.373934,103.8945753,
15 HOUGANG AVE 3,1.3626889,103.8917889,
239 HOUGANG ST 22,1.3560334,103.8903391,
142 LOR AH SOO,1.353003,103.8826371,
135 LOR AH SOO,1.3501237,103.8867146,
137 LOR AH SOO,1.3493178,103.8868052,
309 HOUGANG AVE 5,1.3661857,103.8949604,
154 HOUGANG ST 11,1.3522129,103.8800095,
341 HOUGANG AVE 7,1.3705226,103.8985398,
352 HOUGANG AVE 7,1.372094,103.8991288,
310 HOUGANG AVE 5,1.3663252,103.8961384,
320 HOUGANG AVE 5,1.366379,103.898155,
251 HOUGANG AVE 3,1.3600535,103.8916077,
339 HOUGANG AVE 7,1.3701195,103.8985851,
302 HOUGANG AVE 5,1.3686049,103.894598,
138 LOR AH SOO,1.3516023,103.8842681,
140 LOR AH SOO,1.3525618,103.883728,
234 HOUGANG AVE 1,1.3581665,103.888708,
231 HOUGANG ST 21,1.3583172,103.8879831,
133 LOR AH SOO,1.3507047,103.8875301,
16 HOUGANG AVE 3,1.3629347,103.8910883,
237 HOUGANG ST 21,1.3569949,103.888708,
128 LOR AH SOO,1.351736,103.8864427,
132 LOR AH SOO,1.3509307,103.8864427,
141 LOR AH SOO,1.3531456,103.8840887,
3 TEBAN GDNS RD,1.3216513,103.7449823,
5 TEBAN GDNS RD,1.3207037,103.7442582,
10 TEBAN GDNS RD,1.3221208,103.7428778,
21 TEBAN GDNS RD,1.32359,103.739319,
33 TEBAN GDNS RD,1.320352,103.7417238,
40 TEBAN GDNS RD,1.3213753,103.7419953,
329 JURONG EAST AVE 1,1.3501778,103.7298929,
308 JURONG EAST ST 32,1.3474215,103.7346667,
101 JURONG EAST ST 13,1.3370698,103.7388277,
302 JURONG EAST ST 32,1.344785,103.7345756,
233 JURONG EAST ST 21,1.3403469,103.7409092,
110 JURONG EAST ST 13,1.3391271,103.7364741,
247 JURONG EAST ST 24,1.3418949,103.7391894,
244 JURONG EAST ST 24,1.3426102,103.7421764,
242 JURONG EAST ST 24,1.341782,103.742659,
243 JURONG EAST ST 24,1.3419822,103.7431268,
257 JURONG EAST ST 24,1.3446131,103.7390105,
264 JURONG EAST ST 24,1.3437201,103.7414541,
306 JURONG EAST ST 32,1.3462458,103.7353001,
210 JURONG EAST ST 21,1.3388218,103.7386464,
214 JURONG EAST ST 21,1.3392586,103.7390989,
208 JURONG EAST ST 21,1.338446,103.742658,
211 JURONG EAST ST 21,1.3386675,103.740004,
307 JURONG EAST ST 32,1.3466868,103.7350286,
319 JURONG EAST ST 31,1.3479581,103.7305035,
316 JURONG EAST ST 32,1.3465929,103.732268,
232 JURONG EAST ST 21,1.339832,103.740803,
251 JURONG EAST ST 24,1.343138,103.7395515,
408 PANDAN GDNS,1.3182625,103.7487841,
218 JURONG EAST ST 21,1.340364,103.7379223,
322 JURONG EAST ST 31,1.3481429,103.7290193,
227 JURONG EAST ST 21,1.3418397,103.7360215,
109 JURONG EAST ST 13,1.3383251,103.7358405,
103 JURONG EAST ST 13,1.3367082,103.738013,
240 JURONG EAST ST 21,1.3410206,103.7415654,
258 JURONG EAST ST 24,1.3437346,103.7389199,
209 JURONG EAST ST 21,1.3378137,103.7400272,
324 JURONG EAST ST 31,1.3486216,103.7297796,
331 JURONG EAST AVE 1,1.3509618,103.7305039,
405 PANDAN GDNS,1.3192822,103.7496893,
403 PANDAN GDNS,1.3203086,103.7494177,
404 PANDAN GDNS,1.3198704,103.7492367,
406 PANDAN GDNS,1.3188461,103.7491461,
337 JURONG EAST AVE 1,1.3498561,103.7316804,
335 JURONG EAST AVE 1,1.3502749,103.7321103,
327 JURONG EAST ST 31,1.3492851,103.7290556,
323 JURONG EAST ST 31,1.3484792,103.7290554,
8 YUNG KUANG RD,1.3308199,103.722387,
10 YUNG KUANG RD,1.3313786,103.721774,
111 HO CHING RD,1.3339298,103.7233499,
114 HO CHING RD,1.3338886,103.7241192,
119 HO CHING RD,1.3350991,103.7244363,
120 HO CHING RD,1.3353219,103.7239839,
145 HU CHING RD,1.3290911,103.7232456,
167 BOON LAY DR,1.3467266,103.7061706,
168 BOON LAY DR,1.3470525,103.7064082,
169 BOON LAY DR,1.3476339,103.7072227,
170 BOON LAY DR,1.3473775,103.7072226,
172 BOON LAY DR,1.3465502,103.7077881,
185 BOON LAY AVE,1.3465136,103.7109779,
186 BOON LAY AVE,1.3457426,103.7112944,
187 BOON LAY AVE,1.3452524,103.7105477,
208 BOON LAY PL,1.3473196,103.7141227,
209 BOON LAY PL,1.3463616,103.7151179,
210 BOON LAY PL,1.348168,103.7130822,
211 BOON LAY PL,1.3482735,103.7138514,
212 BOON LAY PL,1.3491579,103.7129467,
213 BOON LAY PL,1.3495248,103.7128562,
214 BOON LAY PL,1.3490888,103.7122226,
215 BOON LAY PL,1.3487219,103.7123131,
520 JURONG WEST ST 52,1.3462006,103.7176518,
516 JURONG WEST ST 52,1.345444,103.7201709,
517 JURONG WEST ST 52,1.3456775,103.7194616,
511 JURONG WEST ST 52,1.3479741,103.7177579,
457 JURONG WEST ST 41,1.3507967,103.7210011,
490 JURONG WEST AVE 1,1.3497351,103.7272456,
489 JURONG WEST AVE 1,1.3492955,103.7272455,
487 JURONG WEST AVE 1,1.3487094,103.7272454,
485 JURONG WEST AVE 1,1.3483436,103.7271548,
476 JURONG WEST ST 41,1.3476652,103.7241229,
477 JURONG WEST ST 41,1.3476958,103.7251637,
527 JURONG WEST ST 52,1.3478932,103.7162947,
534 JURONG WEST ST 52,1.3489875,103.7171094,
535 JURONG WEST ST 52,1.349427,103.7171095,
536 JURONG WEST ST 52,1.3498698,103.7165666,
456 JURONG WEST ST 41,1.3507292,103.7200056,
484 JURONG WEST AVE 1,1.3481291,103.7262498,
491 JURONG WEST AVE 1,1.3496047,103.726248,
481 JURONG WEST ST 41,1.3467429,103.725254,
217 BOON LAY AVE,1.3499942,103.7108428,
219 BOON LAY AVE,1.350648,103.7118383,
220 BOON LAY AVE,1.3501704,103.7120644,
515 JURONG WEST ST 52,1.34633,103.7206383,
448 JURONG WEST ST 42,1.3527044,103.7193687,
446 JURONG WEST ST 42,1.3521905,103.7195497,
447 JURONG WEST ST 42,1.352581,103.7201438,
554 JURONG WEST ST 42,1.3532631,103.717785,
433 JURONG WEST ST 42,1.3527573,103.7228982,
442 JURONG WEST AVE 1,1.351535,103.7195532,
450 JURONG WEST ST 42,1.3521946,103.7175617,
455 JURONG WEST ST 42,1.3511044,103.7184672,
402 JURONG WEST ST 42,1.3533456,103.7225362,
431 JURONG WEST AVE 1,1.3523811,103.7246177,
543 JURONG WEST ST 42,1.3519114,103.7158423,
545 JURONG WEST ST 42,1.3523615,103.7152963,
550 JURONG WEST ST 42,1.3527395,103.7164502,
551 JURONG WEST ST 42,1.3523521,103.7169253,
463 JURONG WEST ST 41,1.3505819,103.7232408,
458 JURONG WEST ST 41,1.3502891,103.720096,
415 JURONG WEST ST 42,1.3528734,103.7250024,
416 JURONG WEST ST 42,1.3525021,103.7258622,
436 JURONG WEST AVE 1,1.3520927,103.7229014,
444 JURONG WEST AVE 1,1.352045,103.7193687,
452 JURONG WEST ST 42,1.3516162,103.7186482,
539 JURONG WEST AVE 1,1.3509698,103.7163857,
547 JURONG WEST ST 42,1.3529513,103.7146629,
559 JURONG WEST ST 42,1.3545404,103.7186447,
198 BOON LAY DR,1.344383,103.714327,
203 BOON LAY DR,1.3442154,103.7157282,
205 BOON LAY DR,1.3449477,103.7157737,
407 JURONG WEST ST 42,1.3548901,103.7215407,
558 JURONG WEST ST 42,1.3543268,103.7175587,
469 JURONG WEST ST 41,1.348524,103.7212723,
9 JLN BATU,1.3028566,103.8829316,
2 ST. GEORGE'S RD,1.3234736,103.8607352,
468 NTH BRIDGE RD,1.3053977,103.8632243,
801 FRENCH RD,1.3074653,103.8605309,
1 BEACH RD,1.2949687,103.8544852,
2 BEACH RD,1.3039272,103.8650614,
97 WHAMPOA DR,1.3213215,103.8549138,
12 UPP BOON KENG RD,1.3143581,103.8700432,
20 UPP BOON KENG RD,1.3146287,103.873939,
24 BENDEMEER RD,1.3192104,103.8623395,
26 BENDEMEER RD,1.3184664,103.8630419,
28 BENDEMEER RD,1.318697,103.863235,
34 WHAMPOA WEST,1.3205377,103.8634349,
45 BENDEMEER RD,1.3227113,103.8662456,
77 LOR LIMAU,1.3250196,103.8546291,
75 WHAMPOA DR,1.324516,103.8582626,
85 WHAMPOA DR,1.3227768,103.8563633,
82 WHAMPOA DR,1.3239466,103.8565444,
11 UPP BOON KENG RD,1.3142619,103.8708812,
98 WHAMPOA DR,1.3216896,103.8541849,
65 KALLANG BAHRU,1.3197819,103.8683218,
68 GEYLANG BAHRU,1.322333,103.8700432,
16 UPP BOON KENG RD,1.3155916,103.8718552,
94 GEYLANG BAHRU,1.322333,103.871339,
95 GEYLANG BAHRU,1.3230187,103.871033,
49 DORSET RD,1.3128773,103.8500142,
46 OWEN RD,1.3151984,103.8508373,
14 KG ARANG RD,1.3001984,103.8842228,
20 ST. GEORGE'S RD,1.3247259,103.8628952,
44 BENDEMEER RD,1.3222207,103.866576,
28 JLN BAHAGIA,1.3257837,103.8588004,
38 JLN BAHAGIA,1.3270033,103.8564449,
69 MOULMEIN RD,1.3189498,103.8505412,
84 WHAMPOA DR,1.3232301,103.8570653,
83 WHAMPOA DR,1.3236508,103.857088,
101 WHAMPOA DR,1.3205209,103.8538225,
107 TOWNER RD,1.3198248,103.8599865,
103 JLN RAJAH,1.3274024,103.8528283,
101 JLN RAJAH,1.3288769,103.850839,
52 KENT RD,1.3163579,103.8513813,
23 ST. GEORGE'S RD,1.3250026,103.8630075,
103 AH HOOD RD,1.3279965,103.8447321,
807 KING GEORGE'S AVE,1.309387,103.861257,
104 JLN RAJAH,1.327917,103.8532832,
39 UPP BOON KENG RD,1.318769,103.874187,
461 CRAWFORD LANE,1.3051244,103.8608051,
56 GEYLANG BAHRU,1.3237276,103.8683156,
54 GEYLANG BAHRU,1.3240479,103.8679726,
53 GEYLANG BAHRU,1.3244029,103.8680823,
12 NTH BRIDGE RD,1.3042894,103.8628551,
35 MARINE CRES,1.3031461,103.9127224,
66 MARINE DR,1.3038573,103.909777,
67 MARINE DR,1.3043334,103.9096411,
4 MARINE TER,1.305166,103.9176164,
19 MARINE TER,1.3048157,103.9148975,
32 MARINE CRES,1.3031148,103.9117708,
31 MARINE CRES,1.3037019,103.9114083,
30 MARINE CRES,1.3042516,103.9111817,
7 MARINE TER,1.3038523,103.9171633,
62 MARINE DR,1.3026095,103.909057,
55 MARINE TER,1.3054058,103.9139912,
43 MARINE CRES,1.3054477,103.9130396,
73 MARINE DR,1.3037451,103.9082558,
72 MARINE DR,1.3043411,103.9082817,
71 MARINE DR,1.3044838,103.9089161,
78 MARINE DR,1.3015618,103.9083723,
3 MARINE TER,1.3041412,103.9177977,
12 MARINE TER,1.3046648,103.9157132,
13 MARINE TER,1.3040803,103.9156225,
14 MARINE TER,1.3035332,103.915396,
82 COMMONWEALTH CL,1.3042878,103.8004802,
83 COMMONWEALTH CL,1.3047999,103.8004802,
63 COMMONWEALTH DR,1.2988382,103.7971071,
66 COMMONWEALTH DR,1.2989692,103.7965865,
53 TANGLIN HALT RD,1.2994569,103.7989835,
54 TANGLIN HALT RD,1.2994598,103.7989826,
111 COMMONWEALTH CRES,1.3064207,103.798488,
55 COMMONWEALTH DR,1.2971558,103.7971071,
43 TANGLIN HALT RD,1.2987386,103.7985786,
38 TANGLIN HALT RD,1.297634,103.798576,
33 TANGLIN HALT RD,1.2966365,103.7984201,
36 TANGLIN HALT RD,1.2973321,103.7982843,
26 TANGLIN HALT RD,1.2981469,103.7997558,
31 TANGLIN HALT RD,1.2993713,103.7991189,
58 COMMONWEALTH DR,1.2978507,103.7971071,
2 DOVER RD,1.303137,103.782884,
3 DOVER RD,1.3038037,103.7823707,
96 MARGARET DR,1.2988511,103.8044887,
6 GHIM MOH RD,1.3123313,103.7883466,
5 GHIM MOH RD,1.312624,103.7883466,
4 GHIM MOH RD,1.3132104,103.7881655,
3 GHIM MOH RD,1.3121173,103.7873506,
2 GHIM MOH RD,1.3124126,103.7868979,
1 GHIM MOH RD,1.3129253,103.7868073,
21 DOVER CRES,1.3070288,103.7846116,
24 DOVER CRES,1.305328,103.781833,
21 GHIM MOH RD,1.3106477,103.7884371,
19 GHIM MOH RD,1.3115263,103.7883466,
164 STIRLING RD,1.2914763,103.8023818,
171 STIRLING RD,1.2906819,103.8038534,
173 STIRLING RD,1.295282,103.8045945,
172 STIRLING RD,1.295282,103.8045945,
160 MEI LING ST,1.2921971,103.8042835,
161 MEI LING ST,1.2914703,103.8034685,
4 HOLLAND CL,1.3079724,103.7957715,
6 HOLLAND CL,1.3071143,103.7954772,
8 HOLLAND AVE,1.306882,103.7945038,
9 HOLLAND AVE,1.307704,103.7947075,
2 HOLLAND AVE,1.3092147,103.7960431,
12 HOLLAND AVE,1.3095155,103.7945943,
11 HOLLAND DR,1.3090796,103.794051,
13 HOLLAND DR,1.3093758,103.7934172,
16 HOLLAND DR,1.3124486,103.7935078,
42 HOLLAND DR,1.3079149,103.7929645,
24 TANGLIN HALT RD,1.2977821,103.7995747,
60 COMMONWEALTH DR,1.2983628,103.7971071,
88 COMMONWEALTH CL,1.3049534,103.7992125,
86 COMMONWEALTH CL,1.3044402,103.7993936,
52 TANGLIN HALT RD,1.299454,103.7989845,
89 COMMONWEALTH DR,1.3055376,103.7993936,
93 COMMONWEALTH DR,1.3053873,103.800118,
59 COMMONWEALTH DR,1.2981067,103.7971071,
65 COMMONWEALTH DR,1.2998482,103.7972745,
74 COMMONWEALTH DR,1.3010381,103.7961563,
77 COMMONWEALTH DR,1.3015149,103.79593,
79 COMMONWEALTH DR,1.3016,103.7951613,
78 COMMONWEALTH DR,1.301655,103.795644,
113 COMMONWEALTH CRES,1.3068443,103.7979674,
25 TANGLIN HALT RD,1.2979274,103.7997558,
28 TANGLIN HALT RD,1.2985848,103.7999369,
98 COMMONWEALTH CRES,1.3069161,103.8014763,
99 COMMONWEALTH CRES,1.3073445,103.8009431,
102 COMMONWEALTH CRES,1.3078718,103.8006613,
101 COMMONWEALTH CRES,1.3080645,103.8005706,
32 TANGLIN HALT RD,1.2996104,103.7996652,
71 COMMONWEALTH DR,1.2997895,103.7970618,
35 TANGLIN HALT RD,1.2971308,103.7983069,
23 DOVER CRES,1.3074368,103.7836157,
36 DOVER RD,1.3000704,103.7827329,
7 GHIM MOH RD,1.3113861,103.78726,
12 DOVER CL EAST,1.3050409,103.785545,
13 DOVER CL EAST,1.305522,103.785834,
14 DOVER CL EAST,1.3056151,103.7855397,
20 HOLLAND DR,1.3106258,103.7923306,
5 SELETAR WEST FARMWAY 6,1.3960374,103.8701178,
5 LOR LEW LIAN,1.3500532,103.8768157,
108 SERANGOON NTH AVE 1,1.3698399,103.8709533,
105 SERANGOON NTH AVE 1,1.3702143,103.8701338,
305 SERANGOON AVE 2,1.3538272,103.8668722,
102 SERANGOON NTH AVE 1,1.3708646,103.8710439,
115 SERANGOON NTH AVE 1,1.3681605,103.8705868,
227 SERANGOON AVE 4,1.3562943,103.870768,
221 SERANGOON AVE 4,1.3591392,103.8718583,
210 SERANGOON CTRL,1.3547329,103.873394,
6 LOR LEW LIAN,1.3494464,103.8772913,
109 SERANGOON NTH AVE 1,1.3693516,103.8704735,
218 SERANGOON AVE 4,1.3579657,103.8721298,
120 SERANGOON NTH AVE 1,1.367276,103.8709533,
126 SERANGOON NTH AVE 1,1.3660252,103.8716774,
315 SERANGOON AVE 2,1.3529896,103.8661021,
116 SERANGOON NTH AVE 1,1.3685165,103.8715873,
114 SERANGOON NTH AVE 1,1.3688835,103.8714968,
117 SERANGOON NTH AVE 1,1.3679354,103.8706782,
212 SERANGOON AVE 4,1.3567861,103.873032,
213 SERANGOON AVE 4,1.3571522,103.8730323,
119 SERANGOON NTH AVE 1,1.3676387,103.8714061,
316 SERANGOON AVE 2,1.3530176,103.8664511,
102 TAMPINES ST 11,1.3467774,103.9458964,
113 TAMPINES ST 11,1.3465551,103.9463496,
112 TAMPINES ST 11,1.3462368,103.9475961,
209 TAMPINES ST 21,1.3518618,103.9526046,
267 TAMPINES ST 21,1.350784,103.9491598,
269 TAMPINES ST 21,1.3504965,103.9482533,
202 TAMPINES ST 21,1.3529624,103.9521514,
138 TAMPINES ST 11,1.3454615,103.9456244,
924 TAMPINES ST 91,1.3466616,103.9406388,
925 TAMPINES ST 91,1.3463668,103.9410013,
817 TAMPINES ST 81,1.3476359,103.936741,
818 TAMPINES ST 81,1.3479276,103.9369223,
808 TAMPINES AVE 4,1.346469,103.9360159,
809 TAMPINES AVE 4,1.3460999,103.9365597,
111 TAMPINES ST 11,1.3469153,103.9473468,
110 TAMPINES ST 11,1.3469774,103.9492505,
285 TAMPINES ST 22,1.3501387,103.9531032,
287 TAMPINES ST 22,1.3492182,103.9540551,
274 TAMPINES ST 22,1.3482906,103.9499757,
291 TAMPINES ST 22,1.3500902,103.955143,
293 TAMPINES ST 22,1.3504572,103.9549617,
244 TAMPINES ST 21,1.3537738,103.9471203,
262 TAMPINES ST 21,1.3537767,103.9506103,
914 TAMPINES ST 91,1.3490102,103.939551,
150 TAMPINES ST 12,1.3509649,103.9432675,
251 TAMPINES ST 21,1.3528384,103.9483439,
250 TAMPINES ST 21,1.3523254,103.9484346,
226 TAMPINES ST 23,1.3555865,103.953825,
234 TAMPINES ST 21,1.3559135,103.9482533,
237 TAMPINES ST 21,1.3555538,103.9471655,
236 TAMPINES ST 21,1.3559199,103.9471655,
219 TAMPINES ST 24,1.3547898,103.9526046,
271 TAMPINES ST 21,1.35027,103.9494318,
270 TAMPINES ST 21,1.3499804,103.9488878,
420 TAMPINES ST 41,1.3578944,103.9475281,
157 TAMPINES ST 12,1.3511017,103.9448992,
258 TAMPINES ST 21,1.354365,103.950157,
252 TAMPINES ST 21,1.3525418,103.9489785,
820 TAMPINES ST 81,1.3479324,103.9361065,
819 TAMPINES ST 81,1.3483668,103.9369223,
217 TAMPINES ST 23,1.3542822,103.9517887,
215 TAMPINES ST 23,1.3546402,103.9531486,
813 TAMPINES ST 81,1.3469787,103.9364691,
810 TAMPINES AVE 4,1.3464653,103.9366504,
266 TAMPINES ST 21,1.3519483,103.9503383,
265 TAMPINES ST 21,1.3524623,103.9500663,
286 TAMPINES ST 22,1.3495174,103.9529673,
272 TAMPINES ST 22,1.3490946,103.950157,
275 TAMPINES ST 22,1.3478488,103.9504289,
141 TAMPINES ST 12,1.3483202,103.9448992,
163 TAMPINES ST 12,1.3494776,103.9472561,
166 TAMPINES ST 12,1.3488236,103.9464403,
161 TAMPINES ST 12,1.3499974,103.945987,
295 TAMPINES ST 22,1.3508232,103.9549617,
261 TAMPINES ST 21,1.3542865,103.9510635,
913 TAMPINES ST 91,1.3487944,103.9389165,
910 TAMPINES ST 91,1.3498218,103.9384633,
253 TAMPINES ST 21,1.3530617,103.9477094,
277 TAMPINES ST 22,1.3474054,103.9511542,
928 TAMPINES ST 91,1.345999,103.940159,
832 TAMPINES ST 82,1.3500963,103.935336,
838 TAMPINES ST 82,1.3507914,103.9353813,
839 TAMPINES ST 83,1.3511809,103.9344976,
248 TAMPINES ST 21,1.3521081,103.9472639,
247 TAMPINES ST 21,1.3522764,103.9469347,
159 TAMPINES ST 12,1.3510222,103.945987,
812 TAMPINES AVE 4,1.3469734,103.9373755,
811 TAMPINES AVE 4,1.3465343,103.9373755,
294 TAMPINES ST 22,1.3507569,103.9537831,
432 TAMPINES ST 41,1.3588201,103.9504721,
160 TAMPINES ST 12,1.3507347,103.9450805,
257 TAMPINES ST 21,1.3537809,103.949885,
816 TAMPINES AVE 4,1.3475982,103.9380332,
289 TAMPINES ST 22,1.3495768,103.9553243,
298 TAMPINES ST 22,1.3517758,103.9547804,
232 TAMPINES ST 21,1.3564233,103.9487065,
216 TAMPINES ST 23,1.3540562,103.9528766,
106 TAMPINES ST 11,1.3475719,103.9477094,
912 TAMPINES ST 91,1.349451,103.9392791,
278 TAMPINES ST 22,1.3468188,103.9513355,
279 TAMPINES ST 22,1.3463433,103.9512902,
146 TAMPINES AVE 5,1.3481155,103.9423611,
245 TAMPINES ST 21,1.3534341,103.9466216,
149 TAMPINES ST 12,1.3514083,103.9425423,
148 TAMPINES AVE 5,1.3506063,103.9419985,
120 LOR 2 TOA PAYOH,1.3391609,103.8454928,
225 LOR 8 TOA PAYOH,1.3394005,103.8558201,
232 LOR 8 TOA PAYOH,1.3375528,103.8588086,
115 LOR 1 TOA PAYOH,1.3407036,103.8445869,
114 LOR 1 TOA PAYOH,1.3409248,103.8443152,
113 LOR 1 TOA PAYOH,1.3412893,103.8445869,
53 LOR 5 TOA PAYOH,1.3377393,103.8508373,
100 LOR 1 TOA PAYOH,1.339583,103.8484821,
98 LOR 1 TOA PAYOH,1.3391629,103.8483235,
91 LOR 3 TOA PAYOH,1.3382729,103.8484816,
2 LOR 7 TOA PAYOH,1.3385282,103.8536384,
1 LOR 7 TOA PAYOH,1.339338,103.853378,
166 LOR 1 TOA PAYOH,1.3336178,103.8434086,
126 LOR 1 TOA PAYOH,1.3379974,103.8450386,
128 LOR 1 TOA PAYOH,1.3379959,103.8444058,
116 LOR 2 TOA PAYOH,1.3404772,103.8457645,
30 LOR 5 TOA PAYOH,1.3335455,103.8545514,
9 LOR 7 TOA PAYOH,1.3375586,103.8578168,
23 TOA PAYOH EAST,1.3345557,103.857088,
12 LOR 7 TOA PAYOH,1.3366635,103.8578386,
13 LOR 7 TOA PAYOH,1.3362886,103.8589244,
25 TOA PAYOH EAST,1.3335315,103.8569974,
26 TOA PAYOH EAST,1.3328732,103.8569068,
27 TOA PAYOH EAST,1.3323619,103.8567256,
17 LOR 7 TOA PAYOH,1.3363898,103.8563633,
85A LOR 4 TOA PAYOH,1.3363302,103.8492944,
85B LOR 4 TOA PAYOH,1.3363419,103.8483275,
159 LOR 1 TOA PAYOH,1.3306691,103.8455834,
177 TOA PAYOH CTRL,1.3338853,103.8487182,
163 LOR 1 TOA PAYOH,1.3320706,103.8440377,
168 LOR 1 TOA PAYOH,1.3319248,103.8434952,
169 LOR 1 TOA PAYOH,1.331679,103.8425879,
173 LOR 1 TOA PAYOH,1.3300248,103.8425052,
206 TOA PAYOH NTH,1.342248,103.8465571,
134 POTONG PASIR AVE 3,1.3345026,103.8663286,
142 POTONG PASIR AVE 3,1.3333312,103.8671429,
139 POTONG PASIR AVE 3,1.3332643,103.8661493,
101 POTONG PASIR AVE 1,1.3329594,103.8685022,
102 POTONG PASIR AVE 1,1.3336834,103.8687748,
106 POTONG PASIR AVE 1,1.3341951,103.8680431,
107 POTONG PASIR AVE 1,1.3346386,103.8684039,
120 POTONG PASIR AVE 1,1.3355108,103.8635061,
95 LOR 4 TOA PAYOH,1.3388478,103.8490256,
5 UPP ALJUNIED LANE,1.3337035,103.879825,
59 LOR 5 TOA PAYOH,1.3366946,103.8518051,
69 LOR 4 TOA PAYOH,1.3342033,103.8527218,
73 LOR 4 TOA PAYOH,1.3342944,103.8517475,
227 LOR 8 TOA PAYOH,1.3394613,103.8579015,
193 LOR 4 TOA PAYOH,1.3323062,103.8512911,
200 TOA PAYOH NTH,1.3413981,103.8511091,
208 TOA PAYOH NTH,1.341957,103.845176,
209 TOA PAYOH NTH,1.3417584,103.8447361,
15 JOO SENG RD,1.3353843,103.8801955,
17 JOO SENG RD,1.3362485,103.8809156,
117 POTONG PASIR AVE 1,1.3363212,103.8628473,
14 JOO SENG RD,1.33583,103.879775,
136 POTONG PASIR AVE 3,1.3340619,103.8666004,
218 LOR 8 TOA PAYOH,1.3427656,103.8551856,
15 MARSILING LANE,1.442047,103.778224,
13 MARSILING LANE,1.440994,103.7791278,
12 MARSILING LANE,1.4411312,103.7784392,
6 MARSILING DR,1.4419885,103.7763046,
125 MARSILING RISE,1.4385182,103.779564,
130 MARSILING RISE,1.4381562,103.7787491,
2 MARSILING DR,1.4399313,103.7765762,
1 MARSILING DR,1.4406998,103.7765983,
213 MARSILING CRES,1.4464134,103.7718579,
217 MARSILING CRES,1.4467942,103.7726658,
212 MARSILING CRES,1.446108,103.7728813,
31 MARSILING DR,1.4432276,103.7725394,
22 MARSILING DR,1.442659,103.774277,
24 MARSILING DR,1.441578,103.772549,
1A WOODLANDS CTR RD,1.4418028,103.7706914,
203 MARSILING DR,1.4432818,103.7743181,
204 MARSILING DR,1.444169,103.7739054,
206 MARSILING DR,1.4453471,103.7733621,
146 WOODLANDS ST 13,1.4360928,103.7740864,
8 MARSILING DR,1.4414213,103.777394,
29 MARSILING DR,1.4435497,103.7734915,
25 MARSILING DR,1.441967,103.772454,
205 MARSILING DR,1.4449435,103.7733169,
104 WOODLANDS ST 13,1.4364506,103.7815558,
171 WOODLANDS ST 11,1.4339862,103.7764856,
165 WOODLANDS ST 13,1.432968,103.7749465,
162 WOODLANDS ST 13,1.4329786,103.7732263,
10 MARSILING DR,1.440805,103.777276,
35 MARSILING DR,1.445117,103.772459,
36 MARSILING DR,1.4452271,103.7723882,
116 YISHUN RING RD,1.435093,103.827947,
101 YISHUN AVE 5,1.4312508,103.8275584,
107 YISHUN RING RD,1.4327912,103.827649,
706 YISHUN AVE 5,1.4289439,103.8287019,
701 YISHUN AVE 5,1.4299228,103.8287358,
